"","Protection","Base","Cap","Fusion","GP1/2","GP1/Core","GP1/Head","HR2","Mucin","Unknown","Neut_VSV","unNeutFrac","Neut_micro","Neut_dVP30","GP_EC50","sGP_EC50","human","mouse","IgG2a","IgG2b","IgG3","Human-IgG1","Mouse-IgG1","P1","P2","R1","R10","R11","R12","R2","R3","R4","R5","R6","R7","R8","R9","All","BDBV & RESTV","BDBV & SUDV","BDBV only","BDBV, SUDV, RESTV ","Marburg only","None","RESTV only","SUDV & RESTV","SUDV only","Polyfunctionality","huADCP","mADCP","CD107a","IFNg","MIP.1b","huADNP","mADNP","sGP_huADCP","sGP_huADNP","Total_G0","Total_G1","Total_G2","Total_Fucose","Total_Bisecting","Total_mono_SA","Total_SA","G0","G0F","G0FB","G1","G1.","G1F","G1F.","G1S1F","G1FB","G2F","G2FB","G2S1","G2S1F","G2S1B","G2S1FB","Escape Region: 10","Escape Region: 28","Escape Region: 48","Escape Region: Base","Escape Region: Cap","Escape Region: Fusion Loop","Escape Region: GP1 Core","Escape Region: Mucin","No Escape Mutants","Binding","No binding","Weak binding only","sGP.binderTRUE"
"Marburg only",0.133125755861207,0.165328641458463,-0.0648330437212558,-0.0246955928858879,-0.0333036112290428,-0.0536020168138246,-0.0212537570996901,0.233064657860567,-0.0406096602582115,-0.0428845013935118,0.177305580474287,0.138618294590999,0.121893942604729,0.0416818528143108,-0.0342582115814629,0.0995389920324744,0.088998831897997,-0.088998831897997,-0.0587357084734955,-0.0246955928858879,0.493939393939394,-0.0221931816879157,-0.0406096602582115,-0.0277858188194219,-0.0406096602582115,-0.0406096602582115,-0.0193419617728553,-0.0212537570996901,-0.0345857231933037,-0.0333036112290428,-0.0212537570996901,-0.0345857231933037,0.182525100154417,-0.0292352673102343,-0.0262763922887944,-0.0262763922887944,0.15794146924942,-0.0121212121212121,-0.0121212121212121,-0.0246955928858879,-0.0428845013935118,-0.0461954133927088,1,-0.12342372232847,-0.0121212121212121,-0.0172468274818662,-0.0230283093235919,0.153889871830583,0.15529969067388,-0.0399662400264174,0.162150103095586,0.154179533340205,0.158724805670775,0.134744365070962,0.0787907397403009,0.119898720079252,0.0787907397403009,0.151871809928861,-0.149587926956019,-0.0867840590945251,-0.174712039463807,-0.15073156722951,-0.0205541854597169,-0.0205541854597169,0.175090627174689,-0.0530981072162898,-0.113052098218828,0.0348333333886882,0.0736583816473358,-0.158724498936516,-0.134743583903703,0.0468201590678459,-0.0696693154585345,-0.0919227665469633,-0.0816744178078887,0.140469345840537,-0.102771523111029,-0.0285513790958927,-0.119917646628024,-0.0121212121212121,-0.0148905839382535,-0.00854513605086448,-0.0193419617728553,-0.0121212121212121,-0.00854513605086448,-0.0121212121212121,-0.00854513605086448,0.0370639632761713,-0.0607715543505497,-0.0172468274818662,-0.0148905839382535,-0.104314633200355
"None",-0.153834395096889,0.00885547476187149,0.111759966820438,-0.082130673422919,-0.0781365420165132,-0.239521205830405,-0.0221069565836354,-0.138574387256777,0.254773127460819,0.0979625338554091,-0.0754205148059267,-0.117567376916978,-0.0205910019598795,-0.128103732216833,-0.00300071199552935,0.119478792730778,-0.400552830443458,0.400552830443458,0.417834783626317,0.0872004680786547,-0.0126077995926932,-0.385839384241646,-0.00511324775881225,0.0219040960952976,-0.0422398727901881,0.180519877398067,-0.126216583563604,-0.216415469713484,-0.225690231053067,0.226335516707833,0.107432052169597,0.195901140153445,0.108167591279669,0.0910811198467859,-0.000639326731220559,-0.107406890845054,-0.310008505294369,-0.12342372232847,-0.12342372232847,-0.251461814924493,-0.436669595355484,-0.470382814723022,-0.12342372232847,1,-0.12342372232847,-0.175615080808932,-0.234484771591053,0.096008735865428,0.176287060068882,0.108896279747932,0.0721397010149449,-0.026759400024,0.08039158972801,0.0353821875846198,0.12239915486995,-0.0482594305197496,-0.0577613989273921,-0.280179931241985,0.346817772698926,0.0123774506002842,0.0371327823499926,-0.126276139857989,0.00300060374919867,0.00300060374919867,0.00250594250957191,-0.331940506823,-0.0977731991876647,0.0232582900068911,0.0407614569066871,-0.144029443851521,0.297808771093177,0.231807988312913,-0.157812246941483,0.0563862728103,-0.0670369791112297,-0.133666874706183,0.0563866723524288,-0.10566068718999,-0.134297435426225,0.0982081231430835,0.120646044839135,0.0692341463185104,0.156711865498435,-0.0126077995926932,-0.0870104811840739,-0.12342372232847,0.0692341463185104,-0.140839536544222,-0.191424814291471,-0.0179391749213425,-0.151622732027561,-0.120574046102938
"RESTV only",0.0991239394291238,-0.0333036112290428,0.186960405149668,-0.0246955928858879,-0.0333036112290428,-0.0536020168138246,-0.0212537570996901,-0.0246955928858879,-0.0406096602582115,-0.0428845013935118,0.010869307615282,0.0209617908893706,-0.0220569991379986,0.0270566413005175,-0.108484336674633,-0.132718656043299,0.088998831897997,-0.088998831897997,-0.0587357084734955,-0.0246955928858879,-0.0121212121212121,0.0901177680660818,-0.0406096602582115,-0.0277858188194219,0.298481002897855,-0.0406096602582115,-0.0193419617728553,-0.0212537570996901,-0.0345857231933037,-0.0333036112290428,-0.0212537570996901,-0.0345857231933037,-0.0306335832426993,-0.0292352673102343,-0.0262763922887944,-0.0262763922887944,-0.0345857231933037,-0.0121212121212121,-0.0121212121212121,-0.0246955928858879,-0.0428845013935118,-0.0461954133927088,-0.0121212121212121,-0.12342372232847,1,-0.0172468274818662,-0.0230283093235919,0.167827067769957,-0.019412461334235,0.0422500251707841,0.142737766809495,0.143900897784191,0.146163849826325,0.165575702841436,-0.0159865269038292,0.0902095132024851,0.0411082120384179,0.055952772079054,-0.0365405623098674,-0.0673718353496971,-0.114190875466541,0.145022038167786,-0.102199977702481,-0.102199977702481,-0.160213645780762,0.0650880023941617,0.144455458835169,0.165601093159337,-0.0348307076006781,0.0753655894230938,-0.029118316860546,-0.0336876754268647,-0.125062131847697,0.0125608749318832,-0.0622553254619571,0.111918665791648,-0.176995400913439,0.151322309208231,0.127912156403225,-0.0121212121212121,-0.0148905839382535,-0.00854513605086448,-0.0193419617728553,-0.0121212121212121,-0.00854513605086448,-0.0121212121212121,-0.00854513605086448,0.0370639632761713,0.199455357868471,-0.0172468274818662,-0.0148905839382535,0.116198578754825
"SUDV & RESTV",0.113569848873315,-0.0473864850847115,-0.0922485564152449,-0.0351384519803881,-0.0473864850847115,0.122744360934959,-0.030241190268287,-0.0351384519803881,0.0628379183413159,0.0547782245411251,-0.0410803367635256,-0.0105833349998641,-0.0714401083902724,-0.0218501600507359,0.00568688760045907,-0.0284135012421667,0.0465280960886685,-0.0465280960886685,0.0107289510756649,-0.0351384519803881,-0.0172468274818662,0.0483236994504557,-0.0577819938770721,-0.0395354209487292,-0.0577819938770721,-0.0577819938770721,-0.0275209669232261,0.601043656582205,-0.0492107551031652,-0.0473864850847115,-0.030241190268287,-0.0492107551031652,-0.0435874003404033,-0.0415977879640829,-0.0373877133836808,0.136049734812838,-0.0492107551031652,-0.0172468274818662,-0.0172468274818662,-0.0351384519803881,-0.0610187817673292,-0.065729756832097,-0.0172468274818662,-0.175615080808932,-0.0172468274818662,1,-0.0327661354435008,0.0417271487336714,0.0162478106820417,0.00243713549416476,0.0771766035923747,0.116188238596131,0.144604956169757,0.0653969746020289,0.039806623329245,0.0788007143113271,0.039806623329245,0.0341199188967081,-0.0235589764435926,-0.0048742835474525,-0.0211221402803986,0.0978927440617122,-0.105609817007343,-0.105609817007343,0.127007462118243,0.0487428040766265,0.10358259557979,-0.0808446806590189,0.0434659736284353,0.00487431494568472,0.0296518724799478,-0.112520582974276,0.154788916564254,0.0633658085691599,0.0446967419127683,0.0548420137605256,-0.0564609602679585,0.0231560838706434,0.0552504580229227,-0.0172468274818662,-0.0211872649137027,-0.0121585602004626,-0.0275209669232261,-0.0172468274818662,-0.0121585602004626,0.34278069620209,-0.0121585602004626,-0.0767787975965716,0.0986640448943577,-0.0245398773006135,0.27366883846866,0.00845461479975123
"SUDV only",0.0897800746294736,0.0445482190163312,-0.0548340996126896,-0.046917564532222,0.0445482190163312,0.125929907490354,-0.0403786426543624,-0.046917564532222,-0.077151674981046,0.00687763302997038,0.0302373487049978,0.0756104581086087,0.0299319074351804,0.0492200220342612,-0.0167361344194131,-0.0553648682415822,0.0468455458373813,-0.0468455458373813,-0.0396375020798684,-0.046917564532222,-0.0230283093235919,0.0492818900898855,0.0148792516034874,-0.0527884855230916,0.0148792516034874,0.0148792516034874,0.138586973436717,0.120174531709412,0.0387985285099363,-0.0632713835304414,0.120174531709412,-0.0657071853797308,-0.0581987695247378,-0.0555421992491826,0.0824089782889711,-0.0499208233865883,-0.0657071853797308,-0.0230283093235919,-0.0230283093235919,-0.046917564532222,-0.0814734989704183,-0.0877636871874262,-0.0230283093235919,-0.234484771591053,-0.0230283093235919,-0.0327661354435008,1,0.010087001860427,-0.0266531225711869,-0.00991729402395612,-0.0167355738091815,0.0195277169181891,-0.00991740262580467,-0.0588843884345528,0.0529956423522704,-0.0489666392432833,0.0111569773373201,-0.0192147695486402,-0.0402890069723217,0.0195247229172409,0.12210841312101,0.0111570851410423,0.0560950195271264,0.0560950195271264,-0.120509464353797,0.0235536188232313,-0.00619856830348633,-0.0486645612727985,0.0130175636967561,0.134504513183212,-0.0446279093492803,-0.023864795446992,0.078114240062686,0.0548552799163128,-0.119669995094881,-0.114372279679768,0.0368803647717787,-0.0495935306316953,-0.0133284674707771,-0.0230283093235919,-0.0282896602674684,-0.0162343529857974,-0.0367465459870082,-0.0230283093235919,-0.0162343529857974,-0.0230283093235919,-0.0162343529857974,0.0704154339142587,0.0257978513121928,-0.0327661354435008,-0.0282896602674684,0.0412129732594695
"Polyfunctionality",0.350734435142927,-0.0152716584809588,0.164261781351014,-0.0748338517893602,-0.228846942013173,-0.143809398632875,0.0722956512347524,0.0035494317054242,0.208370838598189,-0.0397837205686346,0.111378871474778,0.123656954164883,0.166070323601497,0.0756198304194793,-0.418969434403736,-0.200823676407748,0.187868031928531,-0.187868031928531,0.114232197843353,-0.133991046879763,0.0540066342650726,0.167027789719403,-0.328218118314795,-0.22364057170583,0.410321287211561,-0.0519467916953469,0.0207570987531722,0.0566825058976697,-0.0742323121309017,-0.0257566777365424,-0.0600766679274703,0.0223138795393484,-0.0247050669764707,-0.0878580555317069,0.052872901029329,-0.026576325914213,-0.0768834661355768,-0.142856258378579,-0.162019902795218,0.0118314390180807,-0.0719095418728842,-0.10127517124725,0.153889871830583,0.096008735865428,0.167827067769957,0.0417271487336714,0.010087001860427,1,0.603860866962972,0.585865419037227,0.54812410450707,0.500116856444998,0.614259539708687,0.578933563285315,0.554790261481929,0.143743286376412,0.229571569570507,0.0466104434728307,0.0025643523971489,-0.150857558145381,-0.257212645691068,0.114329249308814,-0.230386188109637,-0.230386188109637,-0.0776604196922229,-0.118296543312135,0.0935425031478361,0.244853190942768,-0.167796664485368,-0.187241999902908,0.111727752607551,-0.14086168029538,-0.11007809937052,-0.0166840899955464,-0.223274517248942,0.189414233293812,-0.288964065513791,0.334688429698475,0.25724698109869,0.0162600619292692,-0.0175970677711761,0.0646835997643739,-0.124542592519033,0.0383272888332773,0.0646835997643739,-0.0296165413711688,0.0114629164139397,0.0330071578933977,0.214108050395898,-0.108242702655662,0.0299625748536241,0.0712319194273655
"huADCP",0.214160107483797,0.0616285028084377,0.287917017544749,-0.172743432870237,-0.233515999732335,-0.179896052875861,0.0166855335182152,-0.0383874295267193,0.240256214939702,-0.128546825205363,0.0911763092439893,0.0733876294550211,0.194199540191102,0.0270891332373341,-0.177691513919587,-0.160272707612049,0.066439704287886,-0.066439704287886,0.342469264259799,-0.329782917297725,0.141596776790891,0.0525859049356268,-0.347950680712832,-0.207840095282877,-0.00401702270201731,0.0110946341293811,0.0287901043149765,-0.00600679206655746,-0.0725500472998505,0.117878518099048,-0.0734163474801467,0.00847141270866518,-0.0432887145386538,-0.0796209096217905,0.253594470338043,0.0915910614127637,-0.0156395311544588,-0.101629944632172,-0.157583509654379,0.0125049959821889,-0.0721698604367254,-0.138914433257735,0.15529969067388,0.176287060068882,-0.019412461334235,0.0162478106820417,-0.0266531225711869,0.603860866962972,1,0.429929780059773,0.183399317445125,0.117154427403016,0.220504512398661,0.332316839472525,0.520461168656517,0.2142930301374,0.106183055450566,0.00821563431298301,0.0364633759099338,-0.0752427043807237,-0.160691452184897,0.119517079804715,-0.221695080780828,-0.221695080780828,0.211797928086096,-0.146278288395833,0.0270848820784266,0.00237089420680695,-0.103908846250717,-0.320547052201577,0.169254910462615,-0.188966593421963,0.0428400791244123,-0.0476120845168293,-0.0981471252339275,0.172381693248848,-0.233029221414141,0.162231202992914,0.165640572717085,0.0205543708244841,0.165063409153453,0.0853317157198206,-0.150145860478105,0.0742241168661928,0.0257605179531534,0.062234067218577,0.0515210359063068,-0.0858548528422851,-0.0441863230973893,-0.160853325752212,-0.0607882243341329,0.121782943478521
"mADCP",-0.00238361049187726,-0.161352234970427,0.150703221385504,-0.148894490353274,-0.122806978838603,-0.162850856151518,-0.0390435699704279,-0.0389684798971459,0.329390981370539,0.0514179682831898,-0.195042059658076,-0.177863723664742,-0.0943046531578374,-0.229210569842578,-0.386146299694645,-0.0803122841918041,-0.0290907588283822,0.0290907588283822,0.369532320705637,-0.0209382877059291,-0.0559527360369844,-0.0358592544914034,-0.386011033917391,-0.105227305334382,0.120126327700754,0.0311792856930301,0.0830891966093006,0.0133482290497189,-0.158782331870662,0.0622998907246926,-0.0573973849137914,0.0208523992607162,0.00673370027410828,-0.0676016575393866,-0.105066868152857,0.0357557404708675,0.0794997721814805,-0.0114189257218336,-0.0970608686355852,0.0337339079706636,-0.10687591978863,-0.0335966020119187,-0.0399662400264174,0.108896279747932,0.0422500251707841,0.00243713549416476,-0.00991729402395612,0.585865419037227,0.429929780059773,1,0.159079680271898,0.0725118357878907,0.20135105801017,0.338254258850186,0.561076301817494,0.0120804158641613,-0.045935815339551,-0.0684024841071779,0.138478385498863,-0.076494467369391,-0.113209929359838,-0.0566537749037704,-0.168407281275114,-0.168407281275114,0.0703404712012591,-0.112963765768263,-0.0212907402762707,0.026270149421392,-0.112114499118914,-0.297492424723,0.307083038365662,-0.163463019097172,-0.0975246150265894,-0.0316009232023094,-0.210998049967475,0.0844086030834899,-0.150140555481192,0.120570749104604,0.0837342208686821,-0.0148446034383836,-0.0551761861463616,-0.111090587775702,-0.246352179420558,0.0856419429137516,0.0660103492580256,-0.0822162651972016,-0.0547402896286066,0.192657078562094,-0.0268637120481784,-0.0731140648249427,-0.0458242901893511,0.00223908121088546
"CD107a",0.133154954713295,-0.041234805348407,0.0934623469063039,-0.101202571382689,-0.121239291812436,-0.102729452654713,-0.0453843588178291,0.143661121445542,0.0933473548088698,0.0404001705336803,0.000760308642765753,-0.0149564972291854,0.00922589548404659,-0.105002922476883,-0.209449918692679,-0.00971624977615656,0.0551331661897779,-0.0551331661897779,-0.0563799480085372,0.0517645336382722,0.0639465195306536,0.0339588716639265,-0.0346226869270603,-0.163077512933374,0.386014266402253,0.0112858482248429,-0.231412638933195,0.0140157578702119,-0.303231178508566,-0.00470614626258993,0.0387101884034425,-0.00130328586751533,-0.0228466743910013,-0.020531045698272,0.145774624175382,0.106718026754808,-0.0640782218195036,-0.118757821985499,-0.0599498620599877,0.0337341904608965,-0.117711405964041,-0.0711975403684332,0.162150103095586,0.0721397010149449,0.142737766809495,0.0771766035923747,-0.0167355738091815,0.54812410450707,0.183399317445125,0.159079680271898,1,0.737825317676098,0.785463797992816,0.345408575726123,0.251950832708359,0.0329119044701207,-0.0384497949652853,-0.0596012924388593,0.0687959485136691,-0.0334170095205798,-0.263326022054226,0.105271904968277,-0.106161524548023,-0.106161524548023,-0.0574963169298861,-0.248000211288991,0.0791850044764107,0.262309406620652,-0.163048128278247,0.0106164443124649,0.0724110965260119,0.054715099663835,-0.172028624847936,0.116717877365743,-0.142939725020625,0.144213437756489,-0.286959731359213,0.279867364624274,0.177381761219437,0.105054996371788,-0.00467598713523839,0.0788910780401057,-0.0298832069173575,-0.00228380426895191,-0.0579607920294654,-0.0970616814304563,-0.0708409680360133,0.029576600886654,0.0691416083619801,-0.0584917416700103,0.0729453993097189,-0.022266605168882
"IFNg",0.22693221000949,-0.0853955372292725,0.165927246016591,0.00087256468445343,-0.0562579523478935,-0.0602894639051458,-0.0120152792883064,0.0971455348691486,-0.0723166113021119,-0.014142145993144,0.0569955337304918,0.0603551850858309,0.0356246252549151,-0.00319415335111829,-0.122235158704326,-0.129754923440848,0.180289184137282,-0.180289184137282,-0.156152122983195,-0.132048122247286,0.0342621185200455,0.160314592996711,0.0330972850668396,0.00890120951425655,0.381479690307966,0.103883386076843,-0.0900273312993585,0.11414515323891,-0.348897654659334,-0.109378010939331,0.00834394395021275,-0.0601772418061242,-0.0250147864574953,-0.0668609514193598,0.0412630563985697,-0.0404377952705983,0.0104278252949241,-0.0982180730907972,-0.0719504488920956,0.0596252534376511,-0.037651167903825,-0.0625029052580804,0.154179533340205,-0.026759400024,0.143900897784191,0.116188238596131,0.0195277169181891,0.500116856444998,0.117154427403016,0.0725118357878907,0.737825317676098,1,0.783005231233605,0.324794356783437,-0.00958326499504499,0.128954741585896,0.0869728811967115,0.087439207799019,-0.105386719899985,-0.0895551053445156,-0.273183412250516,0.185806324695891,-0.102688544166502,-0.102688544166502,-0.0765323137874988,-0.0851483563922767,0.130333743727377,0.218262585235042,-0.235680437163675,0.107440275252095,-0.1036448631491,0.088473510264799,-0.057595340927547,0.0319614790856081,-0.0442791000332336,0.184329303196006,-0.260858671547772,0.305312548555078,0.211726848215826,0.0833711550654442,0.027124726933386,0.0595796034534328,0.0973169937527478,-0.0194152004946925,0.0708514203230012,0.0256965888900342,-0.021738503962739,-0.126746217189467,0.115253016525988,-0.112938217936099,0.153395007485355,0.0987837601519996
"MIP.1b",0.174660873910578,-0.0598354423709093,0.039061111891935,0.000290812736055137,-0.0598354423709093,-0.0752720048811093,-0.060735107264165,0.0587441726831377,0.0696281243878451,0.064456801797858,0.0283936154789189,0.00759537210385168,0.00253699681983719,-0.0720803787617516,-0.19550835260205,-0.00619953236588849,0.121064614657667,-0.121064614657667,-0.0628107139994153,-0.0078519438734887,0.125609558444498,0.0999761894801278,-0.107502763477937,-0.00785286997408442,0.373772953444641,-0.0330924876898275,-0.0958451667067923,0.163517596480444,-0.37230628879069,-0.0150148862878312,-0.0790891231956435,0.0742874858613862,-0.0370357570726243,-0.061593295799316,0.0783884432816096,0.00522589621877397,-0.0447462634135835,-0.0822171655273078,-0.0719400198363943,0.04245865946405,-0.125240851356522,-0.12098390722504,0.158724805670775,0.08039158972801,0.146163849826325,0.144604956169757,-0.00991740262580467,0.614259539708687,0.220504512398661,0.20135105801017,0.785463797992816,0.783005231233605,1,0.451291902030232,0.176200230616347,0.0203270650283733,0.0154759374140704,-0.046783328139603,0.0445635278783082,-0.031000850936633,-0.262553699423737,0.195695038955976,-0.185715187543853,-0.185715187543853,-0.0661986606820597,-0.210340051927827,0.127531970985012,0.185018585828703,-0.150581725366984,0.0717985517899768,0.0606019028502945,-0.00335238429313454,-0.0601686495574177,0.156911271925678,-0.0827748686492726,0.156090915254507,-0.304532029541514,0.305730221582436,0.201059423571973,0.0856428807576123,-0.0238475958366756,0.051520836777468,0.0648685919156237,-0.0216961964585951,0.0708411505690184,-0.0353990573798131,-0.025760418388734,-0.0610018965093936,0.102905291609208,-0.120233334343393,0.156178372734307,-0.0605802494866652
"huADNP",0.0656226174856615,-0.161353482208157,0.110080960780583,-0.0927689640092232,-0.142753011342495,0.004260665798724,0.123138364824377,-0.125921509141046,0.262252338122254,-0.0795148298754019,-0.0652017891977964,-0.0424312615931807,-0.025783767959353,-0.0786085864052411,-0.220687562815718,-0.265218925411068,0.165653461751942,-0.165653461751942,-0.145810116441569,-0.0407136519162735,0.135886266469869,0.150787430032916,-0.0598723426931186,-0.0348142780878311,0.320976968175888,-0.235854947414106,0.123905900085765,0.0133483322302848,-0.282812851073532,-0.082917761690303,-0.0907686591659365,0.100352947155124,-0.0122650488776485,0.212571299628583,0.0676613857493397,-0.0132022216096273,-0.0447461192942762,-0.0468179573551648,-0.0947778161092361,-0.0572899244821848,-0.146909616397971,0.0809458067118733,0.134744365070962,0.0353821875846198,0.165575702841436,0.0653969746020289,-0.0588843884345528,0.578933563285315,0.332316839472525,0.338254258850186,0.345408575726123,0.324794356783437,0.451291902030232,1,0.267512875105548,0.258591436077135,0.317039580272202,0.000389070720054704,-0.003334153559257,-0.0311121904341505,-0.258052713359421,0.130872842051995,-0.203731748527991,-0.203731748527991,-0.0633863820413482,-0.156968336433296,0.0660126917393952,0.226598540966367,-0.0963663247757073,0.0601505793595466,-0.00580901369811007,-0.0251724340352277,-0.0592278001628806,0.122280761989566,-0.0129540915102588,0.174329274653649,-0.266606544706964,0.214997840496516,0.161340909049146,-0.0502436615518842,-0.0158983460187,0.0370304821651954,0.015306022951771,0.0456760559562583,-0.00402505240926037,0.0913521119125167,-0.0257603354192664,-0.0347114050697075,0.174248484625535,-0.209595272637559,-0.054241415828506,0.133972728040003
"mADNP",0.0605689210213681,-0.137373765519988,0.0805361844032204,-0.0767738699505439,-0.237098603458642,-0.118035538564913,0.00901007202012935,-0.0154129360127986,0.290752183052382,0.114221564557251,-0.0739640651471938,-0.0605007585955222,0.0663876440988272,-0.0924718064556999,-0.289249543829418,-0.0496034370906457,-0.152822054581936,0.152822054581936,0.326014575431084,0.0508917698535802,0.0650880023941617,-0.167639170923992,-0.219211843275019,-0.285318369311696,-0.0307967772838378,-0.0185545801026849,-0.0604948828560938,-0.0210235013803018,-0.0506106085084782,0.0788834673132723,-0.0246942714625767,0.0751556675705299,0.00577175424575479,-0.0297948621964758,0.151824668316966,0.168877439033727,0.0249794848861588,-0.115331372663339,-0.0730812658460762,-0.0337339731600875,-0.138277874777507,-0.027678083123444,0.0787907397403009,0.12239915486995,-0.0159865269038292,0.039806623329245,0.0529956423522704,0.554790261481929,0.520461168656517,0.561076301817494,0.251950832708359,-0.00958326499504499,0.176200230616347,0.267512875105548,1,0.049941156653514,-0.0657307539692764,-0.307437520371596,0.323955973453785,0.184577914653454,-0.0408063617449986,-0.0471628288701095,-0.0378660901899096,-0.0378660901899096,0.0490352679994376,-0.26499976810459,-0.00612357169756904,-0.00830446538197985,0.0394461359863062,-0.202758544284222,0.392857879033048,-0.123247325825703,-0.0323886463380808,0.166513572358549,-0.160458913313051,0.0788561597422716,-0.0404197605160297,0.0894636416619684,-0.0372475654934005,-0.0228378955768988,-0.0579818669808801,0.114310825713336,-0.138482261959733,-0.0336858959759258,0.0418603023738979,-0.09706105620182,0.0788905698584998,0.0987934262960189,-0.0751598204816765,-0.108046549036522,-0.0729449294275588,-0.0159223860467205
"sGP_huADCP",-0.0675577371925844,-0.240235549844858,0.538611324687871,-0.182628398323938,-0.123703380143994,0.284042190961951,0.100111717872892,-0.223923354632853,-0.269901669404082,-0.267924341875621,-0.163632838317116,-0.107087013092841,-0.00611452759650518,-0.105525106348929,0.0878285713215123,-0.754511498186568,0.196521414443263,-0.196521414443263,-0.143117131086724,-0.0971303901913936,-0.0102770331496502,0.188926319599585,-0.0348136809578618,-0.0769572830057421,0.164886774646576,-0.0757484486775454,0.145041667765358,-0.0420469215066146,-0.251532066082389,-0.0945703377187779,0.0173526977646346,-0.104913633780478,0.0278967582784486,0,0.147973756717898,0.160900832118904,0.0712456974741137,0.00342567771655007,-0.0319729920211339,-0.0465295282353981,-0.134053988738316,0.160497756761601,0.119898720079252,-0.0482594305197496,0.0902095132024851,0.0788007143113271,-0.0489666392432833,0.143743286376412,0.2142930301374,0.0120804158641613,0.0329119044701207,0.128954741585896,0.0203270650283733,0.258591436077135,0.049941156653514,1,0.523812713899925,0.0311383000446462,-0.0149288534748749,-0.0629099229208505,-0.169582996239671,0.134417925147465,-0.15634805249612,-0.15634805249612,0.0220870667640705,-0.0155794765229187,-0.0250778650859345,0.061761523304928,-0.110398976889744,0.0425504503964698,0.0225337487689053,0.0675468405265517,0.0594476859913021,0.0225363834472664,0.055569484872314,0.102946245739569,-0.243251147263345,0.0803661113061315,0.152647398957944,0.054810843464801,0.153371093694971,0.0499102640731413,-0.112972153284575,-0.0593784137535345,-0.0933804940723289,0.0856419429137516,0.0853304514798868,-0.0435429644511343,0.0173219564026505,-0.0869244992918763,-0.0570465653377637,0.756063088875657
"sGP_huADNP",0.127676203588449,-0.0647651194702718,0.234080479535286,-0.103528400387855,-0.198329172080244,0.231179229943312,0.24427306365684,-0.182628751245991,-0.196831576553224,-0.120832458968924,0.105454589319277,0.166688534781487,0.154583179059652,0.208448500013242,0.034714841024826,-0.585732331013646,0.309836235349411,-0.309836235349411,-0.273971881738416,-0.104110020614753,-0.0548109493845572,0.303473782587272,-0.0208499920741511,0.00104703988738237,0.1560880140597,-0.0696274964678072,0.175289389480609,0.0500559556673853,0.0838441840526721,-0.133564052609972,-0.185540742340441,0.0304098076874976,-0.132028878371641,0.011517341689394,0.0863640323397237,-0.0203533069845209,-0.0430081565866038,-0.0353987381441932,-0.0610913706682044,-0.0721209081353594,0.0451744451464367,0.0503079624067629,0.0787907397403009,-0.0577613989273921,0.0411082120384179,0.039806623329245,0.0111569773373201,0.229571569570507,0.106183055450566,-0.045935815339551,-0.0384497949652853,0.0869728811967115,0.0154759374140704,0.317039580272202,-0.0657307539692764,0.523812713899925,1,0.270284058628462,-0.252507847390397,-0.213362595117483,-0.176724501673563,0.232905761314755,-0.0657432469868053,-0.0657432469868053,-0.0413027784644674,0.214518069805672,0.118011778274727,0.165323931000823,-0.0460067488829051,0.0891070868405976,-0.269662798307679,0.00746678245913031,0.147826392361294,-0.204163821646882,0.119168831757301,0.133790822445639,-0.104883442448221,0.105216705521505,0.212734076295976,0.0645170550047392,0.0757505036363111,0.0547403954120203,0.0109328101547158,0.038824422480728,0.0225401628167142,0.118757056999874,0.0483003488929591,-0.151373711393276,0.238397555590318,-0.147040792297823,0.0187038280583484,0.488493828167746
"Total_G0",0.345560024922294,0.106447723583687,-0.0115051543782891,-0.010469150596685,-0.0793315666286848,0.064382938090417,0.144828378480887,0.165179931636586,-0.160678630999226,-0.105406902878568,0.283445776227881,0.29608676843324,0.214436889436291,0.266543756308924,-0.148864570549429,-0.146901684279916,0.512455007451106,-0.512455007451106,-0.339174359863929,-0.286156782976058,-0.00456757323094318,0.498481971872468,-0.128925472968427,0.0541842443660961,0.0761310656401097,-0.0130073177475564,-0.0481043027076392,0.0460514198856277,0.415744978063337,-0.0421308884920699,-0.0680760120048409,-0.285851823997571,-0.0634892149097025,-0.0696047144506183,-0.227736709080652,-0.0132021280626465,0.145315250953173,0.0759359049644304,-0.0696554917718835,0.14482324992081,0.132952260773664,0.10827512907935,0.151871809928861,-0.280179931241985,0.055952772079054,0.0341199188967081,-0.0192147695486402,0.0466104434728307,0.00821563431298301,-0.0684024841071779,-0.0596012924388593,0.087439207799019,-0.046783328139603,0.000389070720054704,-0.307437520371596,0.0311383000446462,0.270284058628462,1,-0.910218760407267,-0.677409214617108,-0.25265152761865,-0.00982407365118801,0.0377159531575073,0.0377159531575073,0.15673538554414,0.794185358916318,0.0183719797832453,0.0130062320516923,-0.0242163866530033,-0.309882344615884,-0.79246289356209,-0.0743546534588888,0.06874726316321,-0.813075310714115,-0.052601499838928,0.279119419845901,-0.0515527138140599,0.21397905650279,0.00767756924903329,0.0239797594624517,-0.0907134492162179,0.00322001911115743,-0.155974557264164,0.0353986925398097,0.0595703535564125,0.0216959728469801,-0.00644003822231487,0.0842105043620938,0.346586147547745,0.0207156650444299,0.0280557059431602,0.084711960379181
